Type,ItemType,ItemName
PHASE,Attribute,DOWNLOAD
PHASE,Attribute,FAIL_ALARM_ENABLED
PHASE,Attribute,NAME
PHASE,Attribute,SCAN_RATE_MULTIPLIER
PHASE,Attribute,TOO_LONG_TIME
PHASE,SubObject,BATCH_EQUIPMENT_UNIT_PHASE
PHASE_CLASS_ALGORITHM,Attribute,NAME
PHASE_CLASS_ALGORITHM,SubObject,ATTRIBUTE
PHASE_CLASS_ALGORITHM,SubObject,ATTRIBUTE_INSTANCE
PHASE_CLASS_ALGORITHM,SubObject,FUNCTION_BLOCK
PHASE_CLASS_ALGORITHM,SubObject,PHASE_ALGORITHM
PK_CONTROLLER_NODE,Attribute,AUTO_CARRIER_DETECTION
PK_CONTROLLER_NODE,Attribute,AUTO_LOCK_ENABLE
PK_CONTROLLER_NODE,Attribute,AUTO_LOCK_TIME
PK_CONTROLLER_NODE,Attribute,COLD_RESTART_TIME
PK_CONTROLLER_NODE,Attribute,DESCRIPTION
PK_CONTROLLER_NODE,Attribute,DETAIL_DISPLAY
PK_CONTROLLER_NODE,Attribute,DEVICE_INDEX
PK_CONTROLLER_NODE,Attribute,ENABLE_KEY_LOCK
PK_CONTROLLER_NODE,Attribute,HARDWARE_ALARMS_ENABLED
PK_CONTROLLER_NODE,Attribute,ID
PK_CONTROLLER_NODE,Attribute,INSTRUMENT_AREA_DISPLAY
PK_CONTROLLER_NODE,Attribute,MAC_HARDWARE_ADDRESS
PK_CONTROLLER_NODE,Attribute,NAME
PK_CONTROLLER_NODE,Attribute,PLANT_AREA
PK_CONTROLLER_NODE,Attribute,PRIMARY_CONTROL_DISPLAY
PK_CONTROLLER_NODE,Attribute,REDUNDANT
PK_CONTROLLER_NODE,Attribute,REPORT_TIME_OUT_OF_SYNC_ERRORS
PK_CONTROLLER_NODE,Attribute,SECOND_MAC_HARDWARE_ADDRESS
PK_CONTROLLER_NODE,Attribute,UNLOCK_ALERT_ENABLE
PK_CONTROLLER_NODE,Attribute,UNLOCK_ALERT_TIME
PK_CONTROLLER_NODE,Attribute,time
PK_CONTROLLER_NODE,Attribute,user
PK_CONTROLLER_NODE,SubObject,AREA_CONTROL_NETWORK
PK_CONTROLLER_NODE,SubObject,ASSIGNED_GATEWAY_IO_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,ASSIGNED_WIOC_IO_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,ATTRIBUTE_INSTANCE
PK_CONTROLLER_NODE,SubObject,COMMUNICATIONS_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,CONTROL_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,IO_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,MODBUS_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,NETWORK_INTERFACE
PK_CONTROLLER_NODE,SubObject,NVM_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,OPCUA_SERVER_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,PORT_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,PROFINET_IO_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,REDUNDANCY_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,REMOTE_IO_SUBSYSTEM
PK_CONTROLLER_NODE,SubObject,SOFTWARE_LICENSE_BUNDLE
PK_CONTROLLER_NODE,SubObject,VERSION
PLANT_AREA,Attribute,DESCRIPTION
PLANT_AREA,Attribute,INDEX
PLANT_AREA,Attribute,NAME
PLANT_AREA,Attribute,SEQUENCE_NUMBER
PLANT_AREA,Attribute,time
PLANT_AREA,Attribute,user
POINT,Attribute,X
POINT,Attribute,Y
POLYGON_GRAPHIC,Attribute,FILL_PATTERN
POLYGON_GRAPHIC,Attribute,LINE_STYLE
POLYGON_GRAPHIC,Attribute,LINE_WIDTH
POLYGON_GRAPHIC,Attribute,NAME
POLYGON_GRAPHIC,SubObject,BGD_COLOR
POLYGON_GRAPHIC,SubObject,FGD_COLOR
POLYGON_GRAPHIC,SubObject,LINE_COLOR
POLYGON_GRAPHIC,SubObject,VERTEX
PORT,Attribute,BAUD_RATE
PORT,Attribute,CONTROLLER_FAILURE_ACTION
PORT,Attribute,DEFINITION
PORT,Attribute,DESCRIPTION
PORT,Attribute,ENABLED
PORT,Attribute,POSITION
PORT,Attribute,VALUE
PORT_ASSIGNMENT,Attribute,ADDRESS
PORT_ASSIGNMENT,Attribute,PATH
PORT_SUBSYSTEM,Attribute,CONTROL_TYPE
PORT_SUBSYSTEM,Attribute,ENABLED
PORT_SUBSYSTEM,Attribute,INFORMATION_MODEL
PORT_SUBSYSTEM,Attribute,PORT_NUMBER
PORT_SUBSYSTEM,Attribute,PRIMARY_DEFAULT_GATEWAY
PORT_SUBSYSTEM,Attribute,PRIMARY_IP_REF
PORT_SUBSYSTEM,Attribute,PROTOCOL_TYPE
PORT_SUBSYSTEM,Attribute,SECONDARY_DEFAULT_GATEWAY
PORT_SUBSYSTEM,Attribute,SECONDARY_IP_REF
PORT_SUBSYSTEM,Attribute,WARN_CERTIFICATE_EXPIRE
POSITION,Attribute,X
POSITION,Attribute,Y
PROCESS_CELL,Attribute,NAME
PROCESS_CELL,Attribute,PLANT_AREA
PROCESS_CELL,Attribute,time
PROCESS_CELL,Attribute,user
PROCESS_CONTROL_NETWORK,Attribute,BROADCAST_INTERVAL
PROCESS_CONTROL_NETWORK,Attribute,MULTICAST
PROCESS_CONTROL_NETWORK,Attribute,NETWORK_NUMBER
PROCESS_CONTROL_NETWORK,Attribute,time
PROCESS_CONTROL_NETWORK,Attribute,user
PROFESSIONAL_PLUS_NODE,Attribute,AUTO_FF_DEVICE_COMMISSION_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,AUTO_FF_DEVICE_COMMISSION_RECONCILE_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,AUTO_FF_DEVICE_REPLACEMENT_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,AUTO_FF_DEVICE_REPLACEMENT_RECONCILE_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,CONTROLLER_ALIAS_NAME
PROFESSIONAL_PLUS_NODE,Attribute,DETAIL_DISPLAY
PROFESSIONAL_PLUS_NODE,Attribute,DEVICE_INDEX
PROFESSIONAL_PLUS_NODE,Attribute,FLOATING_LICENSE_MANAGEMENT_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,HARDWARE_ALARMS_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,ID
PROFESSIONAL_PLUS_NODE,Attribute,INSTRUMENT_AREA_DISPLAY
PROFESSIONAL_PLUS_NODE,Attribute,MYNAH_INTEGRATION_WEB_SERVICE_ENABLED
PROFESSIONAL_PLUS_NODE,Attribute,NAME
PROFESSIONAL_PLUS_NODE,Attribute,PARTICIPATE_IN_HISTORY_ANALYSIS
PROFESSIONAL_PLUS_NODE,Attribute,PLANT_AREA
PROFESSIONAL_PLUS_NODE,Attribute,PRIMARY_CONTROL_DISPLAY
PROFESSIONAL_PLUS_NODE,Attribute,REDUNDANT
PROFESSIONAL_PLUS_NODE,Attribute,REPORT_TIME_OUT_OF_SYNC_ERRORS
PROFESSIONAL_PLUS_NODE,Attribute,time
PROFESSIONAL_PLUS_NODE,Attribute,user
PROFESSIONAL_PLUS_NODE,SubObject,ALARM_GUIDANCE_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,AREA_CONTROL_NETWORK
PROFESSIONAL_PLUS_NODE,SubObject,ATTRIBUTE_INSTANCE
PROFESSIONAL_PLUS_NODE,SubObject,BATCH_CAMPAIGN_MANAGER_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,BATCH_HISTORIAN_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,BATCH_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,COMMUNICATIONS_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,CONTROL_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,HISTORY_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,IO_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,JOURNAL_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,OPCUA_SERVER_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,OPERATOR_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,PORT_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,REMOTE_OPERATION_NETWORK_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,SOFTWARE_LICENSE_BUNDLE
PROFESSIONAL_PLUS_NODE,SubObject,TERMINAL_SERVER_SUBSYSTEM
PROFESSIONAL_PLUS_NODE,SubObject,VERSION
PROFESSIONAL_PLUS_NODE,SubObject,VIRTUAL_SIS_NETWORK
PROFIBUS_DEVICE_FAMILY,Attribute,NAME
PROFIBUS_DEVICE_FAMILY,Attribute,time
PROFIBUS_DEVICE_FAMILY,Attribute,user
PROFIBUS_DEVICE_MODEL,Attribute,MANUFACTURER
PROFIBUS_DEVICE_MODEL,Attribute,NAME
PROFIBUS_DEVICE_MODEL,Attribute,time
PROFIBUS_DEVICE_MODEL,Attribute,user
PROFIBUS_DEVICE_REVISION,Attribute,ALLOW_HEX_EDIT
PROFIBUS_DEVICE_REVISION,Attribute,DESCRIPTION
PROFIBUS_DEVICE_REVISION,Attribute,GSD_FILE_SIGNATURE
PROFIBUS_DEVICE_REVISION,Attribute,GSD_REVISION
PROFIBUS_DEVICE_REVISION,Attribute,HARDWARE_RELEASE
PROFIBUS_DEVICE_REVISION,Attribute,IDENTIFICATION_NUMBER
PROFIBUS_DEVICE_REVISION,Attribute,IMPLEMENTATION_TYPE
PROFIBUS_DEVICE_REVISION,Attribute,MANUFACTURER
PROFIBUS_DEVICE_REVISION,Attribute,MAXIMUM_COMBINED_IO_LENGTH
PROFIBUS_DEVICE_REVISION,Attribute,MAXIMUM_DIAGNOSTIC_DATA_LENGTH
PROFIBUS_DEVICE_REVISION,Attribute,MAXIMUM_INPUT_LENGTH
PROFIBUS_DEVICE_REVISION,Attribute,MAXIMUM_MODULES
PROFIBUS_DEVICE_REVISION,Attribute,MAXIMUM_OUTPUT_LENGTH
PROFIBUS_DEVICE_REVISION,Attribute,MAXIMUM_USER_PARAMETER_DATA_LENGTH
PROFIBUS_DEVICE_REVISION,Attribute,MINIMUM_SLAVE_POLL_INTERVAL_MS
PROFIBUS_DEVICE_REVISION,Attribute,MODEL
PROFIBUS_DEVICE_REVISION,Attribute,NAME
PROFIBUS_DEVICE_REVISION,Attribute,OFFSET_OF_FIRST_MODULE
PROFIBUS_DEVICE_REVISION,Attribute,REPEATER_CTRL_SIGNAL
PROFIBUS_DEVICE_REVISION,Attribute,REVISION_NUMBER
PROFIBUS_DEVICE_REVISION,Attribute,SOFTWARE_RELEASE
PROFIBUS_DEVICE_REVISION,Attribute,STATION_TYPE
PROFIBUS_DEVICE_REVISION,Attribute,TWENTY4V_PINS
PROFIBUS_DEVICE_REVISION,Attribute,USER_PARAMETER_DATA_LENGTH
PROFIBUS_DEVICE_REVISION,Attribute,time
PROFIBUS_DEVICE_REVISION,Attribute,user
PROFIBUS_DEVICE_REVISION,SubObject,BAUD_SUPPORT
PROFIBUS_DEVICE_REVISION,SubObject,CHANNEL_DIAGNOSTIC_MESSAGE
PROFIBUS_DEVICE_REVISION,SubObject,ENUMERATION_SET
PROFIBUS_DEVICE_REVISION,SubObject,FAMILY
PROFIBUS_DEVICE_REVISION,SubObject,INITIAL_PARAMETER_DATA
PROFIBUS_DEVICE_REVISION,SubObject,IO_MODULE_DEFINITION
PROFIBUS_DEVICE_REVISION,SubObject,PARAMETER
PROFIBUS_DEVICE_REVISION,SubObject,PROTOCOL_OPTIONS_SUPPORTED
PROFIBUS_DEVICE_REVISION,SubObject,SUB_FAMILY
PROFIBUS_DEVICE_REVISION,SubObject,UNIT_DIAGNOSTIC_MESSAGE
PROFINET_IO_SUBSYSTEM,Attribute,ENABLED
PROTOCOL_OPTIONS_SUPPORTED,Attribute,AUTOMATIC_BAUD_RATE
PROTOCOL_OPTIONS_SUPPORTED,Attribute,FAIL_SAFE
PROTOCOL_OPTIONS_SUPPORTED,Attribute,FMS
PROTOCOL_OPTIONS_SUPPORTED,Attribute,FREEZE_MODE
PROTOCOL_OPTIONS_SUPPORTED,Attribute,REDUNDANCY
PROTOCOL_OPTIONS_SUPPORTED,Attribute,SET_SLAVE_ADDRESS
PROTOCOL_OPTIONS_SUPPORTED,Attribute,SYNC_MODE
PROTOCOL_OPTIONS_SUPPORTED,Attribute,time
PROTOCOL_OPTIONS_SUPPORTED,Attribute,user
PROTOCOL_SPECIFIC_DATA,Attribute,INDEX
PROTOCOL_SPECIFIC_DATA,Attribute,VALUE
PROVOX_CONTROL_IO_CARD,Attribute,CARD_SLOT
PROVOX_CONTROL_IO_CARD,Attribute,CONTROLLER
PROVOX_CONTROL_IO_CARD,Attribute,DEFINITION
PROVOX_CONTROL_IO_CARD,Attribute,DESCRIPTION
PROVOX_CONTROL_IO_CARD,Attribute,FILE
PROVOX_CONTROL_IO_CARD,Attribute,REDUNDANCY_TYPE
PROVOX_CONTROL_IO_CARD,Attribute,SCAN_PRIORITY
PROVOX_CONTROL_IO_CARD,Attribute,time
PROVOX_CONTROL_IO_CARD,Attribute,user
PROVOX_CONTROL_IO_CARD,SubObject,ATTRIBUTE_INSTANCE
PROVOX_CONTROL_IO_CARD,SubObject,PROVOX_CONTROL_IO_CHANNEL
PROVOX_CONTROL_IO_CARD,SubObject,SMART_INPUT_ERRORS
PROVOX_CONTROL_IO_CARD,SubObject,SMART_OUTPUT_ERRORS
PROVOX_CONTROL_IO_CHANNEL,Attribute,DEFINITION
PROVOX_CONTROL_IO_CHANNEL,Attribute,DESCRIPTION
PROVOX_CONTROL_IO_CHANNEL,Attribute,DEVICE_SIGNAL_TAG
PROVOX_CONTROL_IO_CHANNEL,Attribute,ENABLED
PROVOX_CONTROL_IO_CHANNEL,Attribute,POSITION
PROVOX_CONTROL_IO_CHANNEL,SubObject,HART_DEVICE_SIGNAL_TAG
PROVOX_CONTROL_IO_FILE,Attribute,CONTROLLER
PROVOX_CONTROL_IO_FILE,Attribute,FILE_NUMBER
PROVOX_CONTROL_IO_FILE,Attribute,time
PROVOX_CONTROL_IO_FILE,Attribute,user
PROVOX_DISTRIBUTED_IO_CARD,Attribute,CARD_SLOT
PROVOX_DISTRIBUTED_IO_CARD,Attribute,CONTROLLER
PROVOX_DISTRIBUTED_IO_CARD,Attribute,DEFINITION
PROVOX_DISTRIBUTED_IO_CARD,Attribute,DESCRIPTION
PROVOX_DISTRIBUTED_IO_CARD,Attribute,FILE
PROVOX_DISTRIBUTED_IO_CARD,Attribute,SCAN_PRIORITY
PROVOX_DISTRIBUTED_IO_CARD,Attribute,time
PROVOX_DISTRIBUTED_IO_CARD,Attribute,user
PROVOX_DISTRIBUTED_IO_CARD,SubObject,ATTRIBUTE_INSTANCE
PROVOX_DISTRIBUTED_IO_CARD,SubObject,PROVOX_DISTRIBUTED_IO_CHANNEL
PROVOX_DISTRIBUTED_IO_CHANNEL,Attribute,DEFINITION
PROVOX_DISTRIBUTED_IO_CHANNEL,Attribute,DESCRIPTION
PROVOX_DISTRIBUTED_IO_CHANNEL,Attribute,DEVICE_SIGNAL_TAG
PROVOX_DISTRIBUTED_IO_CHANNEL,Attribute,ENABLED
PROVOX_DISTRIBUTED_IO_CHANNEL,Attribute,POSITION
PROVOX_DISTRIBUTED_IO_FILE,Attribute,CONTROLLER
PROVOX_DISTRIBUTED_IO_FILE,Attribute,FILE_NUMBER
PROVOX_DISTRIBUTED_IO_FILE,Attribute,time
PROVOX_DISTRIBUTED_IO_FILE,Attribute,user
PROVOX_IO_SUBSYSTEM,Attribute,ENABLED
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,COLD_RESTART_TIME
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,DESCRIPTION
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,DETAIL_DISPLAY
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,DEVICE_INDEX
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,HARDWARE_ALARMS_ENABLED
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,ID
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,INSTRUMENT_AREA_DISPLAY
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,MAC_HARDWARE_ADDRESS
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,NAME
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,PLANT_AREA
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,PRIMARY_CONTROL_DISPLAY
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,REDUNDANT
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,REPORT_TIME_OUT_OF_SYNC_ERRORS
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,SECOND_MAC_HARDWARE_ADDRESS
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,time
PROVOX_MIGRATION_CONTROLLER_NODE,Attribute,user
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,AREA_CONTROL_NETWORK
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,ATTRIBUTE_INSTANCE
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,COMMUNICATIONS_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,CONTROL_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,IO_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,NVM_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,PROVOX_IO_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,REDUNDANCY_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,REMOTE_IO_SUBSYSTEM
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,SOFTWARE_LICENSE_BUNDLE
PROVOX_MIGRATION_CONTROLLER_NODE,SubObject,VERSION
PUBLISHER_VCR,Attribute,INDEX
PUBLISHER_VCR,Attribute,PREDEFINED
PUBLISHER_VCR,Attribute,SELECTOR
RECTANGLE,Attribute,H
RECTANGLE,Attribute,W
RECTANGLE,Attribute,X
RECTANGLE,Attribute,Y
REMOTE_IO_NETWORK,Attribute,time
REMOTE_IO_NETWORK,Attribute,user
REMOTE_IO_SUBSYSTEM,Attribute,ENABLED
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,COMMUNICATION_TYPE
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,ENABLED
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,ENCRYPTION
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,NETWORK_TYPE
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,NTP_BACKUP
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,NTP_SERVER
REMOTE_OPERATION_NETWORK_SUBSYSTEM,Attribute,TIMEOUT_INTERVAL
REPORT_FILTERS_CLASSIFICATION_NAMES_LIST,Attribute,NAME
RESERVED_FOR_USER,Attribute,NAME
RESOURCE,Attribute,DESCRIPTION
RESOURCE,Attribute,LEVEL
RESOURCE,Attribute,LIMIT
RESOURCE,Attribute,USAGE
RESOURCE_BLOCK,Attribute,INDEX
RESOURCE_BLOCK,SubObject,PARAMETER
ROW,Attribute,INDEX
ROW,Attribute,VALUES
SAFETY_NETWORK,Attribute,ENABLED
SCALING_FACTORS,Attribute,BASE
SCALING_FACTORS,Attribute,BASE_LINK
SCALING_FACTORS,Attribute,DECIMAL_PRECISION
SCALING_FACTORS,Attribute,DIVISOR
SCALING_FACTORS,Attribute,DIVISOR_LINK
SCALING_FACTORS,Attribute,MULTIPLIER
SCALING_FACTORS,Attribute,MULTIPLIER_LINK
SCALING_FACTORS,Attribute,OFFSET
SCALING_FACTORS,Attribute,OFFSET_LINK
SCALING_FACTORS,Attribute,SCALING_PRECISION
SCHEDULE,Attribute,LAS_REQUIRED
SCHEDULE,Attribute,REQUIRED_MACROCYCLE
SCHEDULE,Attribute,VERSION
SCHEDULE,SubObject,SUB_SCHEDULE
SCHEMA,Attribute,BUILD_ID
SCHEMA,Attribute,BUILD_VERSION
SCHEMA,Attribute,MAINTENANCE_VERSION
SCHEMA,Attribute,MAJOR_VERSION
SCHEMA,Attribute,MINOR_VERSION
SCHEMA,Attribute,ONLINE_UPGRADE
SCHEMA,Attribute,VERSION
SCHEMA,Attribute,VERSION_STR
SCHEMA,Attribute,time
SCHEMA,Attribute,user
SECURE_PARAMETER_SLOT,Attribute,NAME
SEGMENT,Attribute,INDEX
SEGMENT,Attribute,ORDINATE
SEGMENT,Attribute,ORIENTATION
SERIAL_IO_CARD,Attribute,AUTO_SWITCHBACK_ENABLE
SERIAL_IO_CARD,Attribute,CARD_SLOT
SERIAL_IO_CARD,Attribute,CONTROLLER
SERIAL_IO_CARD,Attribute,DEFINITION
SERIAL_IO_CARD,Attribute,DESCRIPTION
SERIAL_IO_CARD,Attribute,IO_SUBSYSTEM
SERIAL_IO_CARD,Attribute,REDUNDANT
SERIAL_IO_CARD,Attribute,time
SERIAL_IO_CARD,Attribute,user
SERIAL_IO_CARD,SubObject,SERIAL_IO_PORT
SERIAL_IO_DATASET,Attribute,ATTRIBUTE_TYPE
SERIAL_IO_DATASET,Attribute,CUSTOM_OUTPUT_MODE
SERIAL_IO_DATASET,Attribute,DATA_DIRECTION
SERIAL_IO_DATASET,Attribute,DESCRIPTION
SERIAL_IO_DATASET,Attribute,DEVICE_DATA_TYPE
SERIAL_IO_DATASET,Attribute,DEVICE_SIGNAL_TAG
SERIAL_IO_DATASET,Attribute,INDEX
SERIAL_IO_DATASET,Attribute,NUMBER_OF_VALUES
SERIAL_IO_DATASET,Attribute,OUTPUT_MODE
SERIAL_IO_DATASET,Attribute,OUTPUT_READBACK
SERIAL_IO_DATASET,Attribute,PLC_DATA_TYPE
SERIAL_IO_DATASET,Attribute,PROTOCOL_SPECIFIC_DATA_SIZE
SERIAL_IO_DATASET,Attribute,START_ADDRESS
SERIAL_IO_DATASET,SubObject,PROTOCOL_SPECIFIC_DATA
SERIAL_IO_DEVICE,Attribute,DESCRIPTION
SERIAL_IO_DEVICE,Attribute,DEVICE_ADDRESS
SERIAL_IO_DEVICE,Attribute,INDEX
SERIAL_IO_DEVICE,SubObject,SERIAL_IO_DATASET
SERIAL_IO_PORT,Attribute,BAUD_RATE
SERIAL_IO_PORT,Attribute,COMMUNICATION_PROTOCOL
SERIAL_IO_PORT,Attribute,DATA_BITS
SERIAL_IO_PORT,Attribute,DEFINITION
SERIAL_IO_PORT,Attribute,DESCRIPTION
SERIAL_IO_PORT,Attribute,ENABLED
SERIAL_IO_PORT,Attribute,MESSAGE_TIMEOUT
SERIAL_IO_PORT,Attribute,MODE
SERIAL_IO_PORT,Attribute,PARITY
SERIAL_IO_PORT,Attribute,PORT_TYPE
SERIAL_IO_PORT,Attribute,POSITION
SERIAL_IO_PORT,Attribute,RETRY_COUNT
SERIAL_IO_PORT,Attribute,SEND_OUTPUT_ON_STARTUP
SERIAL_IO_PORT,Attribute,STOP_BITS
SERIAL_IO_PORT,Attribute,TRANSMIT_DELAY
SERIAL_IO_PORT,SubObject,SERIAL_IO_DEVICE
SFC_ALGORITHM,Attribute,CURRENT_UID
SFC_ALGORITHM,Attribute,INITIAL_STEP
SFC_ALGORITHM,SubObject,GRAPHICS
SFC_ALGORITHM,SubObject,STEP
SFC_ALGORITHM,SubObject,STEP_TRANSITION_CONNECTION
SFC_ALGORITHM,SubObject,TRANSITION
SFC_ALGORITHM,SubObject,TRANSITION_STEP_CONNECTION
SIF_FIELD_SECURITY,Attribute,time
SIF_FIELD_SECURITY,Attribute,user
SIF_FIELD_SECURITY,SubObject,FIELD
SIF_FUNCTION_SECURITY,Attribute,time
SIF_FUNCTION_SECURITY,Attribute,user
SIF_FUNCTION_SECURITY,SubObject,OPERATION
SIF_MODULE,Attribute,CATEGORY
SIF_MODULE,Attribute,CONTAINER_VERSION
SIF_MODULE,Attribute,DESCRIPTION
SIF_MODULE,Attribute,DETAIL_DISPLAY
SIF_MODULE,Attribute,FUNCTION_TEST_APPROVED_DATE_TIME
SIF_MODULE,Attribute,FUNCTION_TEST_STATUS
SIF_MODULE,Attribute,INSTRUMENT_AREA_DISPLAY
SIF_MODULE,Attribute,IS_AUTHORIZED
SIF_MODULE,Attribute,IS_BOUND_TO_FIELDBUS
SIF_MODULE,Attribute,LAST_DOWNLOADED_SIGNAT_CRC
SIF_MODULE,Attribute,LAST_GENERATED_SIGNAT_CRC
SIF_MODULE,Attribute,LOGIC_SOLVER
SIF_MODULE,Attribute,PLANT_AREA
SIF_MODULE,Attribute,PRIMARY_CONTROL_DISPLAY
SIF_MODULE,Attribute,SUB_TYPE
SIF_MODULE,Attribute,TAG
SIF_MODULE,Attribute,TYPE
SIF_MODULE,Attribute,time
SIF_MODULE,Attribute,user
SIF_MODULE,SubObject,ATTRIBUTE
SIF_MODULE,SubObject,ATTRIBUTE_INSTANCE
SIF_MODULE,SubObject,FBD_ALGORITHM
SIF_MODULE,SubObject,FUNCTION_BLOCK
SIF_PARAMETER_SECURITY,Attribute,time
SIF_PARAMETER_SECURITY,Attribute,user
SIF_PARAMETER_SECURITY,SubObject,PARAMETER
SIGNAL,Attribute,ATTRIBUTE_ID
SIGNAL,Attribute,DATA_IDENTIFIER
SIGNAL,Attribute,DESCRIPTION
SIGNAL,Attribute,DEVICE_SIGNAL_TAG
SIGNAL,Attribute,INDEX
SIGNAL,Attribute,NAME
SIGNAL,SubObject,ATTRIBUTE
SIGNAL,SubObject,ATTRIBUTE_INSTANCE
SIMPLE_IO_CARD,Attribute,AUTO_SWITCHBACK_ENABLE
SIMPLE_IO_CARD,Attribute,CARD_SLOT
SIMPLE_IO_CARD,Attribute,CONTROLLER
SIMPLE_IO_CARD,Attribute,CONTROLLER_ASSIGNMENT
SIMPLE_IO_CARD,Attribute,DEFINITION
SIMPLE_IO_CARD,Attribute,DESCRIPTION
SIMPLE_IO_CARD,Attribute,IO_SUBSYSTEM
SIMPLE_IO_CARD,Attribute,IO_TEMPLATE
SIMPLE_IO_CARD,Attribute,ONLY_SHOW_ENABLED_CHANNELS
SIMPLE_IO_CARD,Attribute,REDUNDANT
SIMPLE_IO_CARD,Attribute,TEMPLATE_APPLIED
SIMPLE_IO_CARD,Attribute,time
SIMPLE_IO_CARD,Attribute,user
SIMPLE_IO_CARD,SubObject,ATTRIBUTE_INSTANCE
SIMPLE_IO_CARD,SubObject,SIMPLE_IO_CHANNEL
SIMPLE_IO_CHANNEL,Attribute,DEFINITION
SIMPLE_IO_CHANNEL,Attribute,DESCRIPTION
SIMPLE_IO_CHANNEL,Attribute,DEVICE_SIGNAL_TAG
SIMPLE_IO_CHANNEL,Attribute,ENABLED
SIMPLE_IO_CHANNEL,Attribute,HART_LONG_TAG
SIMPLE_IO_CHANNEL,Attribute,POSITION
SIMPLE_IO_CHANNEL,Attribute,SIS_DST_TEMPLATE
SIMPLE_IO_CHANNEL,Attribute,TEMPLATE_APPLIED
SIMPLE_IO_CHANNEL,SubObject,HART_DEVICE_SIGNAL_TAG
SISNET_DOMAIN,Attribute,INDEX
SISNET_DOMAIN,Attribute,NAME
SISNET_DOMAIN,Attribute,time
SIS_CHARM,Attribute,AUTO_SWITCHBACK_ENABLE
SIS_CHARM,Attribute,CABLING_ID
